cidade,equipamento,existentes,emUsoSUS,emUso,existentesSUS
354790,Raio X ate 100 mA,2,1,1,2
354790,Raio X Dentario,3,2,3,2
354790,Ultrassom Convencional,1,1,1,1
354790,Equipo Odontologico,6,5,6,5
354790,Compressor Odontologico,1,1,1,1
354790,Berço Aquecido,1,1,1,1
354790,Desfibrilador,1,1,1,1
354790,Equipamento de Fototerapia,1,1,1,1
354790,Incubadora,1,0,0,1
354790,Reanimador Pulmonar/AMBU,2,2,2,2
354790,Eletrocardiografo,5,5,5,5
354790,Endoscopio das Vias Respiratorias,1,1,1,1
354790,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354790,Forno de Bier,3,3,3,3
354800,AUDIOMETRO DE UM CANAL,1,1,1,1
354800,CABINE ACUSTICA,1,1,1,1
354800,Raio X Dentario,11,4,11,4
354800,Ultrassom Convencional,2,1,2,1
354800,Equipo Odontologico,19,8,19,8
354800,Compressor Odontologico,10,3,9,4
354800,Fotopolimerizador,18,5,16,5
354800,Caneta de Alta Rotacao,33,8,23,13
354800,Caneta de Baixa Rotacao,16,8,15,9
354800,Amalgamador,10,4,10,4
354800,Aparelho de Profilaxia c/ Jato de Bicarbonato,8,1,8,1
354800,Monitor de Pressao Invasivo,3,2,3,2
354800,Monitor de Pressao Nao-Invasivo,6,1,6,1
354800,Respirador/Ventilador,1,1,1,1
354800,Eletrocardiografo,6,5,6,5
354800,Endoscopio Digestivo,1,1,1,1
354800,Aparelho de Diatermia por Ultrassom/Ondas Curtas,5,2,5,2
354800,Aparelho de Eletroestimulacao,6,6,6,6
354800,Forno de Bier,2,1,1,1
354810,Raio X Dentario,1,1,1,1
354810,Ultrassom Ecografo,1,1,1,1
354810,Equipo Odontologico,6,2,3,2
354810,Desfibrilador,1,1,1,1
354810,Reanimador Pulmonar/AMBU,4,4,4,4
354810,Eletrocardiografo,1,1,1,1
354810,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354810,Aparelho de Eletroestimulacao,1,1,1,1
354810,Forno de Bier,1,1,1,1
354805,Raio X Dentario,3,3,3,3
354805,Ultrassom Ecografo,2,2,2,2
354805,Equipo Odontologico,3,3,3,3
354805,Desfibrilador,1,1,1,1
354805,Reanimador Pulmonar/AMBU,5,5,5,5
354805,Eletrocardiografo,3,3,3,3
354805,Endoscopio Digestivo,1,1,1,1
354805,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354805,Aparelho de Eletroestimulacao,1,1,1,1
354820,Raio X de 100 a 500 mA,1,1,1,1
354820,Raio X mais de 500mA,1,1,1,1
354820,Equipo Odontologico,6,6,6,6
354820,Reanimador Pulmonar/AMBU,5,5,5,5
354820,Eletrocardiografo,4,3,3,4
354830,Raio X Dentario,1,1,1,1
354830,Equipo Odontologico,1,1,1,1
354830,Eletrocardiografo,1,1,1,1
354830,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354830,Aparelho de Eletroestimulacao,2,2,2,2
354840,Ultrassom Doppler Colorido,1,1,1,1
354840,Ultrassom Convencional,1,0,0,1
354840,Equipo Odontologico,3,3,3,3
354840,Monitor de ECG,1,1,1,1
354840,Reanimador Pulmonar/AMBU,1,1,1,1
354840,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354840,Forno de Bier,1,1,1,1
354850,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,10,4,8,4
354850,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,3,2,3,2
354850,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,5,1,5,1
354850,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",3,1,3,1
354850,AUDIOMETRO DE UM CANAL,12,3,10,3
354850,AUDIOMETRO DE DOIS CANAIS,15,5,15,5
354850,IMITANCIOMETRO,8,1,8,1
354850,IMITANCIOMETRO MULTIFREQUENCIAL,11,4,11,4
354850,CABINE ACUSTICA,22,6,19,6
354850,SISTEMA DE CAMPO LIVRE,13,5,11,5
354850,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),7,3,7,3
354850,GANHO DE INSERCAO,4,1,4,1
354850,HI-PRO,9,8,9,8
354850,Gama Camara,10,3,10,3
354850,Mamografo com Comando Simples,33,4,33,4
354850,Raio X ate 100 mA,58,17,56,18
354850,Raio X de 100 a 500 mA,60,21,57,23
354850,Raio X mais de 500mA,22,6,21,6
354850,Raio X Dentario,197,9,184,12
354850,Raio X com Fluoroscopia,13,3,13,3
354850,Raio X para Densitometria Ossea,23,4,23,4
354850,Raio X para Hemodinamica,4,1,4,1
354850,Tomógrafo Computadorizado,30,9,30,9
354850,Ressonancia Magnetica,19,9,19,9
354850,Ultrassom Doppler Colorido,112,20,111,20
354850,Ultrassom Ecografo,50,9,50,9
354850,Ultrassom Convencional,49,14,49,14
354850,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,9,5,7,7
354850,Controle Ambiental/Ar-condicionado Central,218,26,215,26
354850,Grupo Gerador,29,12,28,12
354850,Usina de Oxigenio,21,4,21,4
354850,Equipo Odontologico,382,91,370,93
354850,Compressor Odontologico,160,16,153,18
354850,Fotopolimerizador,211,20,198,23
354850,Caneta de Alta Rotacao,364,47,318,55
354850,Caneta de Baixa Rotacao,250,29,238,33
354850,Amalgamador,134,16,126,21
354850,Aparelho de Profilaxia c/ Jato de Bicarbonato,160,18,153,24
354850,Bomba/Balao Intra-Aortico,4,2,4,2
354850,Bomba de Infusao,626,426,607,442
354850,Berço Aquecido,43,31,42,31
354850,Desfibrilador,177,75,171,75
354850,Equipamento de Fototerapia,57,40,56,41
354850,Incubadora,92,57,89,59
354850,Marcapasso Temporario,26,14,24,14
354850,Monitor de ECG,424,255,415,255
354850,Monitor de Pressao Invasivo,99,52,95,52
354850,Monitor de Pressao Nao-Invasivo,358,136,339,140
354850,Reanimador Pulmonar/AMBU,513,267,493,278
354850,Respirador/Ventilador,336,228,331,229
354850,Eletrocardiografo,200,67,189,72
354850,Eletroencefalografo,24,4,23,5
354850,Endoscopio das Vias Respiratorias,29,8,29,8
354850,Endoscopio das Vias Urinarias,4,3,4,3
354850,Endoscopio Digestivo,90,19,88,19
354850,Equipamentos para Optometria,50,10,50,10
354850,Laparoscopio/Vídeo,20,8,19,8
354850,Microscopio Cirurgico,41,13,41,13
354850,REFRATOR,3,2,3,2
354850,PROJETOR OU TABELA DE OPTOTIPOS,2,1,2,1
354850,OFTALMOSCOPIO,2,1,2,1
354850,BIOMICROSCOPIO (LAMPADA DE FENDA),2,1,2,1
354850,Aparelho de Diatermia por Ultrassom/Ondas Curtas,127,45,122,47
354850,Aparelho de Eletroestimulacao,150,38,141,44
354850,Equipamentos de Aferese,5,1,5,1
354850,Equipamento de Circulacao Extracorporea,8,3,6,5
354850,Equipamento para Hemodialise,87,72,85,74
354850,Forno de Bier,17,6,14,8
354860,Raio X de 100 a 500 mA,1,1,1,1
354860,Raio X Dentario,2,0,1,1
354860,Ultrassom Ecografo,1,1,1,1
354860,Grupo Gerador,1,1,1,1
354860,Usina de Oxigenio,1,1,1,1
354860,Equipo Odontologico,4,2,4,2
354860,Bomba de Infusao,1,1,1,1
354860,Berço Aquecido,4,4,4,4
354860,Desfibrilador,1,1,1,1
354860,Equipamento de Fototerapia,2,2,2,2
354860,Incubadora,3,3,3,3
354860,Monitor de ECG,1,1,1,1
354860,Reanimador Pulmonar/AMBU,4,4,4,4
354860,Respirador/Ventilador,1,1,1,1
354860,Eletrocardiografo,5,2,3,4
354860,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354860,Aparelho de Eletroestimulacao,2,2,2,2
354860,Forno de Bier,1,1,1,1
354870,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,4,1,4,1
354870,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,2,1,2,1
354870,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,1,1,1,1
354870,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",2,1,2,1
354870,AUDIOMETRO DE UM CANAL,11,2,7,3
354870,AUDIOMETRO DE DOIS CANAIS,15,6,15,6
354870,CABINE ACUSTICA,16,5,16,5
354870,SISTEMA DE CAMPO LIVRE,5,3,5,3
354870,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),2,2,2,2
354870,GANHO DE INSERCAO,1,1,1,1
354870,HI-PRO,3,2,2,3
354870,Gama Camara,8,2,8,2
354870,Mamografo com Comando Simples,16,4,15,4
354870,Raio X ate 100 mA,33,13,32,13
354870,Raio X de 100 a 500 mA,59,9,59,9
354870,Raio X mais de 500mA,6,1,6,1
354870,Raio X Dentario,244,23,239,24
354870,Raio X com Fluoroscopia,4,3,4,3
354870,Raio X para Densitometria Ossea,16,5,16,5
354870,Raio X para Hemodinamica,3,1,3,1
354870,Tomógrafo Computadorizado,20,5,20,5
354870,Ressonancia Magnetica,13,2,13,2
354870,Ultrassom Doppler Colorido,62,17,61,17
354870,Ultrassom Ecografo,22,9,21,9
354870,Ultrassom Convencional,54,21,52,21
354870,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,3,3,3,3
354870,MAMOGRAFO COMPUTADORIZADO,1,1,1,1
354870,Controle Ambiental/Ar-condicionado Central,242,13,238,13
354870,Grupo Gerador,35,14,35,14
354870,Usina de Oxigenio,14,7,14,7
354870,Equipo Odontologico,684,199,665,202
354870,Compressor Odontologico,179,15,171,17
354870,Fotopolimerizador,267,14,253,15
354870,Caneta de Alta Rotacao,394,40,340,41
354870,Caneta de Baixa Rotacao,259,15,245,16
354870,Amalgamador,135,12,126,12
354870,Aparelho de Profilaxia c/ Jato de Bicarbonato,147,12,142,13
354870,Bomba de Infusao,983,456,943,469
354870,Berço Aquecido,26,11,25,11
354870,Debitometro,15,15,15,15
354870,Desfibrilador,211,79,200,82
354870,Equipamento de Fototerapia,48,18,48,18
354870,Incubadora,69,42,67,42
354870,Marcapasso Temporario,29,13,28,13
354870,Monitor de ECG,374,133,344,152
354870,Monitor de Pressao Invasivo,113,82,112,82
354870,Monitor de Pressao Nao-Invasivo,979,208,933,235
354870,Reanimador Pulmonar/AMBU,812,306,722,360
354870,Respirador/Ventilador,303,136,278,150
354870,Eletrocardiografo,210,80,191,90
354870,Eletroencefalografo,13,3,13,3
354870,Endoscopio das Vias Respiratorias,25,7,25,7
354870,Endoscopio das Vias Urinarias,15,6,14,7
354870,Endoscopio Digestivo,62,15,57,15
354870,Equipamentos para Optometria,64,37,62,39
354870,Laparoscopio/Vídeo,21,8,20,8
354870,Microscopio Cirurgico,21,5,21,5
354870,CADEIRA OFTALMOLOGICA,12,1,12,1
354870,COLUNA OFTALMOLOGICA,12,1,12,1
354870,REFRATOR,13,1,13,1
354870,LENSOMETRO,10,1,10,1
354870,PROJETOR OU TABELA DE OPTOTIPOS,12,1,12,1
354870,RETINOSCOPIO,6,1,6,1
354870,OFTALMOSCOPIO,9,2,9,2
354870,CERATOMETRO,3,1,3,1
354870,TONOMETRO DE APLANACAO,7,1,7,1
354870,BIOMICROSCOPIO (LAMPADA DE FENDA),9,1,9,1
354870,Aparelho de Diatermia por Ultrassom/Ondas Curtas,104,3,101,3
354870,Aparelho de Eletroestimulacao,140,4,138,4
354870,Equipamentos de Aferese,67,58,61,64
354870,Equipamento de Circulacao Extracorporea,3,2,3,2
354870,Equipamento para Hemodialise,74,59,66,67
354880,Mamografo com Comando Simples,3,1,3,1
354880,Raio X ate 100 mA,8,2,8,2
354880,Raio X de 100 a 500 mA,16,7,16,7
354880,Raio X Dentario,119,20,113,21
354880,Raio X para Densitometria Ossea,4,1,4,1
354880,Tomógrafo Computadorizado,7,3,7,3
354880,Ressonancia Magnetica,4,1,4,1
354880,Ultrassom Doppler Colorido,15,4,15,4
354880,Ultrassom Ecografo,11,8,11,8
354880,Ultrassom Convencional,13,3,11,3
354880,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
354880,Controle Ambiental/Ar-condicionado Central,8,4,7,4
354880,Grupo Gerador,7,2,6,3
354880,Usina de Oxigenio,5,2,4,3
354880,Equipo Odontologico,210,44,197,46
354880,Compressor Odontologico,14,13,14,13
354880,Fotopolimerizador,22,21,22,21
354880,Caneta de Alta Rotacao,32,30,31,31
354880,Caneta de Baixa Rotacao,23,22,23,22
354880,Amalgamador,18,10,11,17
354880,Aparelho de Profilaxia c/ Jato de Bicarbonato,13,11,12,12
354880,Bomba de Infusao,163,47,163,47
354880,Berço Aquecido,22,8,22,8
354880,Desfibrilador,39,19,39,19
354880,Equipamento de Fototerapia,11,2,10,2
354880,Incubadora,21,10,21,10
354880,Marcapasso Temporario,7,4,7,4
354880,Monitor de ECG,105,53,105,53
354880,Monitor de Pressao Invasivo,54,19,54,19
354880,Monitor de Pressao Nao-Invasivo,88,48,88,48
354880,Reanimador Pulmonar/AMBU,105,33,105,33
354880,Respirador/Ventilador,57,26,57,26
354880,Eletrocardiografo,63,36,58,40
354880,Eletroencefalografo,12,3,10,3
354880,Endoscopio das Vias Respiratorias,4,3,4,3
354880,Endoscopio das Vias Urinarias,4,2,4,2
354880,Endoscopio Digestivo,16,6,16,6
354880,Equipamentos para Optometria,2,1,2,1
354880,Laparoscopio/Vídeo,5,1,5,1
354880,Microscopio Cirurgico,13,3,11,3
354880,CADEIRA OFTALMOLOGICA,5,3,5,3
354880,COLUNA OFTALMOLOGICA,4,3,4,3
354880,REFRATOR,4,3,4,3
354880,LENSOMETRO,4,3,4,3
354880,PROJETOR OU TABELA DE OPTOTIPOS,4,3,4,3
354880,RETINOSCOPIO,5,1,2,4
354880,OFTALMOSCOPIO,3,1,3,1
354880,CERATOMETRO,2,1,2,1
354880,TONOMETRO DE APLANACAO,4,3,4,3
354880,BIOMICROSCOPIO (LAMPADA DE FENDA),5,4,5,4
354880,CAMPIMETRO,1,1,1,1
354880,Aparelho de Diatermia por Ultrassom/Ondas Curtas,19,16,19,16
354880,Aparelho de Eletroestimulacao,29,16,29,16
354880,Equipamento para Hemodialise,54,50,50,54
354880,Forno de Bier,13,3,11,3
354890,AUDIOMETRO DE UM CANAL,2,2,2,2
354890,AUDIOMETRO DE DOIS CANAIS,3,1,3,1
354890,IMITANCIOMETRO,3,2,3,2
354890,CABINE ACUSTICA,5,2,5,2
354890,HI-PRO,1,1,1,1
354890,Gama Camara,2,1,2,1
354890,Mamografo com Comando Simples,5,3,5,3
354890,Mamografo com Estereotaxia,4,1,4,1
354890,Raio X ate 100 mA,10,8,10,8
354890,Raio X de 100 a 500 mA,14,5,14,5
354890,Raio X mais de 500mA,9,8,9,8
354890,Raio X Dentario,176,18,168,19
354890,Raio X para Densitometria Ossea,4,1,4,1
354890,Tomógrafo Computadorizado,8,3,7,3
354890,Ressonancia Magnetica,5,3,5,3
354890,Ultrassom Doppler Colorido,21,5,20,5
354890,Ultrassom Ecografo,11,3,11,3
354890,Ultrassom Convencional,11,1,11,1
354890,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,4,3,4,3
354890,Controle Ambiental/Ar-condicionado Central,60,13,60,13
354890,Grupo Gerador,11,7,10,8
354890,Usina de Oxigenio,5,1,5,1
354890,Equipo Odontologico,339,40,323,40
354890,Compressor Odontologico,217,19,209,19
354890,Fotopolimerizador,297,19,265,19
354890,Caneta de Alta Rotacao,471,33,408,33
354890,Caneta de Baixa Rotacao,332,28,307,28
354890,Amalgamador,138,18,130,18
354890,Aparelho de Profilaxia c/ Jato de Bicarbonato,203,19,197,19
354890,Bomba/Balao Intra-Aortico,1,1,1,1
354890,Bomba de Infusao,191,104,190,105
354890,Berço Aquecido,23,17,23,17
354890,Debitometro,2,2,2,2
354890,Desfibrilador,40,20,39,21
354890,Equipamento de Fototerapia,30,18,30,18
354890,Incubadora,34,21,34,21
354890,Marcapasso Temporario,7,4,7,4
354890,Monitor de ECG,93,52,93,52
354890,Monitor de Pressao Invasivo,25,13,25,13
354890,Monitor de Pressao Nao-Invasivo,240,59,235,62
354890,Reanimador Pulmonar/AMBU,198,116,194,120
354890,Respirador/Ventilador,72,46,71,46
354890,Eletrocardiografo,46,19,45,20
354890,Eletroencefalografo,5,2,4,2
354890,Endoscopio das Vias Respiratorias,6,1,6,1
354890,Endoscopio das Vias Urinarias,3,2,3,2
354890,Endoscopio Digestivo,19,8,19,8
354890,Microscopio Cirurgico,9,4,8,4
354890,Aparelho de Diatermia por Ultrassom/Ondas Curtas,40,15,40,15
354890,Aparelho de Eletroestimulacao,47,18,47,18
354890,Bomba de Infusao de Hemoderivados,15,15,15,15
354890,Equipamento de Circulacao Extracorporea,1,1,1,1
354890,Equipamento para Hemodialise,53,30,52,30
354890,Forno de Bier,8,1,7,1
354900,Raio X Dentario,2,1,1,2
354900,Equipo Odontologico,3,3,3,3
354900,Desfibrilador,1,1,1,1
354900,Reanimador Pulmonar/AMBU,6,6,6,6
354900,Eletrocardiografo,1,1,1,1
354900,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354900,Aparelho de Eletroestimulacao,1,1,1,1
354900,Forno de Bier,1,1,1,1
354920,Raio X ate 100 mA,1,1,1,1
354920,Raio X Dentario,1,1,1,1
354920,Equipo Odontologico,2,2,2,2
354920,Reanimador Pulmonar/AMBU,2,2,2,2
354920,Eletrocardiografo,1,1,1,1
354920,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
354920,Aparelho de Eletroestimulacao,1,1,1,1
354920,Forno de Bier,1,1,1,1
354925,Raio X Dentario,2,2,2,2
354925,Equipo Odontologico,2,2,2,2
354925,Compressor Odontologico,2,2,2,2
354925,Fotopolimerizador,2,2,2,2
354925,Caneta de Alta Rotacao,2,2,2,2
354925,Caneta de Baixa Rotacao,2,2,2,2
354925,Amalgamador,2,2,2,2
354925,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
354925,Desfibrilador,2,2,2,2
354925,Reanimador Pulmonar/AMBU,4,4,4,4
354925,Eletrocardiografo,2,2,2,2
354925,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
354925,Aparelho de Eletroestimulacao,2,2,2,2
354910,AUDIOMETRO DE DOIS CANAIS,2,2,2,2
354910,IMITANCIOMETRO,2,1,1,2
354910,CABINE ACUSTICA,1,1,1,1
354910,Gama Camara,1,1,1,1
354910,Mamografo com Comando Simples,1,1,1,1
354910,Mamografo com Estereotaxia,2,1,2,1
354910,Raio X ate 100 mA,5,3,5,3
354910,Raio X de 100 a 500 mA,11,10,11,10
354910,Raio X mais de 500mA,2,1,2,1
354910,Raio X Dentario,43,17,43,17
354910,Raio X com Fluoroscopia,4,3,4,3
354910,Raio X para Densitometria Ossea,3,3,3,3
354910,Raio X para Hemodinamica,3,1,3,1
354910,Tomógrafo Computadorizado,3,2,3,2
354910,Ressonancia Magnetica,3,3,3,3
354910,Ultrassom Doppler Colorido,11,7,10,8
354910,Ultrassom Ecografo,3,1,3,1
354910,Ultrassom Convencional,3,2,3,2
354910,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
354910,Controle Ambiental/Ar-condicionado Central,141,98,138,101
354910,Grupo Gerador,8,5,8,5
354910,Usina de Oxigenio,7,3,7,3
354910,Equipo Odontologico,118,19,117,20
354910,Compressor Odontologico,17,16,17,16
354910,Fotopolimerizador,17,16,17,16
354910,Caneta de Alta Rotacao,18,17,18,17
354910,Caneta de Baixa Rotacao,14,13,14,13
354910,Amalgamador,16,15,16,15
354910,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,1,2,1
354910,Bomba/Balao Intra-Aortico,1,1,1,1
354910,Bomba de Infusao,116,81,114,81
354910,Berço Aquecido,11,6,11,6
354910,Desfibrilador,38,24,36,24
354910,Equipamento de Fototerapia,9,6,9,6
354910,Incubadora,10,5,9,6
354910,Marcapasso Temporario,4,2,4,2
354910,Monitor de ECG,45,19,43,19
354910,Monitor de Pressao Invasivo,19,5,19,5
354910,Monitor de Pressao Nao-Invasivo,201,48,177,68
354910,Reanimador Pulmonar/AMBU,89,67,87,67
354910,Respirador/Ventilador,35,16,30,20
354910,Eletrocardiografo,26,11,24,12
354910,Eletroencefalografo,9,3,9,3
354910,Endoscopio das Vias Respiratorias,1,1,1,1
354910,Endoscopio das Vias Urinarias,1,1,1,1
354910,Endoscopio Digestivo,21,6,17,10
354910,Equipamentos para Optometria,7,1,6,2
354910,Microscopio Cirurgico,10,2,8,3
354910,Aparelho de Diatermia por Ultrassom/Ondas Curtas,13,9,13,9
354910,Aparelho de Eletroestimulacao,17,14,17,14
354910,Equipamento para Hemodialise,91,81,81,91
354910,Forno de Bier,3,3,3,3
354930,Equipo Odontologico,3,1,2,1
354930,Reanimador Pulmonar/AMBU,2,2,2,2
354930,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,3,3,3
354930,Aparelho de Eletroestimulacao,1,1,1,1
354930,Forno de Bier,2,2,2,2
354940,Mamografo com Comando Simples,2,2,2,2
354940,Raio X ate 100 mA,5,4,5,4
354940,Raio X de 100 a 500 mA,4,4,4,4
354940,Raio X mais de 500mA,2,2,2,2
354940,Raio X Dentario,26,2,25,2
354940,Raio X com Fluoroscopia,3,2,3,2
354940,Raio X para Densitometria Ossea,2,2,2,2
354940,Tomógrafo Computadorizado,2,2,2,2
354940,Ressonancia Magnetica,2,1,2,1
354940,Ultrassom Doppler Colorido,6,6,6,6
354940,Ultrassom Ecografo,1,0,0,1
354940,Ultrassom Convencional,4,3,4,3
354940,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
354940,Grupo Gerador,1,1,1,1
354940,Usina de Oxigenio,2,2,2,2
354940,Equipo Odontologico,68,12,67,12
354940,Compressor Odontologico,33,1,32,1
354940,Fotopolimerizador,38,5,37,5
354940,Caneta de Alta Rotacao,46,12,44,12
354940,Caneta de Baixa Rotacao,47,14,46,14
354940,Amalgamador,38,5,37,5
354940,Aparelho de Profilaxia c/ Jato de Bicarbonato,35,5,34,5
354940,Bomba de Infusao,35,35,35,35
354940,Berço Aquecido,2,2,2,2
354940,Desfibrilador,10,9,10,9
354940,Equipamento de Fototerapia,2,2,2,2
354940,Incubadora,11,11,11,11
354940,Marcapasso Temporario,1,1,1,1
354940,Monitor de ECG,21,20,21,20
354940,Monitor de Pressao Invasivo,2,2,2,2
354940,Monitor de Pressao Nao-Invasivo,19,19,19,19
354940,Reanimador Pulmonar/AMBU,26,26,26,26
354940,Respirador/Ventilador,10,10,10,10
354940,Eletrocardiografo,12,10,12,10
354940,Eletroencefalografo,5,3,5,3
354940,Endoscopio das Vias Urinarias,1,1,1,1
354940,Endoscopio Digestivo,4,3,4,3
354940,Equipamentos para Optometria,1,1,1,1
354940,Laparoscopio/Vídeo,4,4,4,4
354940,Microscopio Cirurgico,3,3,3,3
354940,Aparelho de Eletroestimulacao,2,2,2,2
354940,Forno de Bier,9,7,9,7
354950,Raio X de 100 a 500 mA,1,1,1,1
354950,Equipo Odontologico,3,3,3,3
354950,Compressor Odontologico,3,3,3,3
354950,Fotopolimerizador,3,3,3,3
354950,Caneta de Alta Rotacao,3,3,3,3
354950,Caneta de Baixa Rotacao,3,3,3,3
354950,Amalgamador,3,3,3,3
354950,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
354950,Desfibrilador,1,1,1,1
354950,Monitor de ECG,1,1,1,1
354950,Reanimador Pulmonar/AMBU,2,2,2,2
354950,Respirador/Ventilador,1,1,1,1
354960,Raio X de 100 a 500 mA,1,1,1,1
354960,Raio X Dentario,1,1,1,1
354960,Ultrassom Ecografo,1,1,1,1
354960,Equipo Odontologico,3,3,3,3
354960,Berço Aquecido,1,1,1,1
354960,Desfibrilador,1,1,1,1
354960,Incubadora,1,1,1,1
354960,Reanimador Pulmonar/AMBU,3,1,3,1
354960,Respirador/Ventilador,1,1,1,1
354960,Eletrocardiografo,1,1,1,1
354960,Aparelho de Eletroestimulacao,2,2,2,2
354970,Mamografo com Estereotaxia,3,1,2,2
354970,Raio X ate 100 mA,6,3,6,3
354970,Raio X de 100 a 500 mA,3,1,3,1
354970,Raio X Dentario,28,6,28,6
354970,Raio X com Fluoroscopia,4,3,4,3
354970,Raio X para Densitometria Ossea,3,1,3,1
354970,Tomógrafo Computadorizado,2,1,2,1
354970,Ressonancia Magnetica,1,1,1,1
354970,Ultrassom Ecografo,9,1,9,1
354970,Ultrassom Convencional,6,2,6,2
354970,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,1,1,2
354970,Controle Ambiental/Ar-condicionado Central,34,5,34,5
354970,Grupo Gerador,2,2,2,2
354970,Usina de Oxigenio,3,2,3,2
354970,Equipo Odontologico,42,10,42,10
354970,Compressor Odontologico,35,6,35,6
354970,Fotopolimerizador,40,9,39,9
354970,Caneta de Alta Rotacao,48,12,45,15
354970,Caneta de Baixa Rotacao,44,10,41,13
354970,Amalgamador,35,9,35,9
354970,Aparelho de Profilaxia c/ Jato de Bicarbonato,33,4,32,4
354970,Bomba de Infusao,57,55,57,55
354970,Berço Aquecido,3,3,3,3
354970,Desfibrilador,15,11,15,11
354970,Equipamento de Fototerapia,6,6,6,6
354970,Incubadora,13,12,13,12
354970,Marcapasso Temporario,5,5,5,5
354970,Monitor de ECG,22,17,22,17
354970,Monitor de Pressao Invasivo,5,1,5,1
354970,Monitor de Pressao Nao-Invasivo,5,3,5,3
354970,Reanimador Pulmonar/AMBU,32,25,32,25
354970,Respirador/Ventilador,11,10,11,10
354970,Eletrocardiografo,14,11,14,11
354970,Eletroencefalografo,3,2,3,2
354970,Endoscopio das Vias Urinarias,15,15,15,15
354970,Aparelho de Diatermia por Ultrassom/Ondas Curtas,16,1,16,1
354970,Aparelho de Eletroestimulacao,18,2,18,2
354970,Equipamento para Hemodialise,31,30,30,31
354970,Forno de Bier,2,1,2,1
354980,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,7,3,7,3
354980,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,6,3,6,3
354980,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,3,1,3,1
354980,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",2,1,2,1
354980,AUDIOMETRO DE UM CANAL,12,3,12,3
354980,AUDIOMETRO DE DOIS CANAIS,7,1,7,1
354980,IMITANCIOMETRO,12,5,12,5
354980,IMITANCIOMETRO MULTIFREQUENCIAL,3,3,3,3
354980,CABINE ACUSTICA,21,6,21,6
354980,SISTEMA DE CAMPO LIVRE,5,2,5,2
354980,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),3,2,3,2
354980,GANHO DE INSERCAO,1,1,1,1
354980,HI-PRO,3,1,3,1
354980,Gama Camara,7,3,7,3
354980,Mamografo com Comando Simples,8,4,8,4
354980,Mamografo com Estereotaxia,6,3,6,3
354980,Raio X ate 100 mA,19,6,19,6
354980,Raio X de 100 a 500 mA,41,22,41,22
354980,Raio X mais de 500mA,25,17,25,17
354980,Raio X Dentario,185,25,179,26
354980,Raio X com Fluoroscopia,8,3,8,3
354980,Raio X para Densitometria Ossea,6,3,6,3
354980,Raio X para Hemodinamica,12,7,11,7
354980,Tomógrafo Computadorizado,14,7,14,7
354980,Ressonancia Magnetica,9,5,9,5
354980,Ultrassom Doppler Colorido,92,37,92,37
