cidade,equipamento,existentes,emUso,existentesSUS,emUsoSUS
280640,Caneta de Baixa Rotacao,2,2,2,2
280640,Amalgamador,2,2,2,2
280640,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
280640,Eletrocardiografo,1,1,1,1
280660,Raio X Dentario,1,1,1,1
280660,Ultrassom Convencional,1,1,1,1
280660,Equipo Odontologico,5,5,5,5
280660,Compressor Odontologico,1,1,1,1
280660,Fotopolimerizador,1,1,1,1
280660,Caneta de Alta Rotacao,1,1,1,1
280660,Caneta de Baixa Rotacao,1,1,1,1
280660,Amalgamador,1,1,1,1
280660,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
280660,Desfibrilador,1,1,1,1
280660,Monitor de ECG,1,1,1,1
280660,Monitor de Pressao Invasivo,1,1,1,1
280660,Reanimador Pulmonar/AMBU,2,2,2,2
280660,Respirador/Ventilador,1,1,1,1
280660,Eletrocardiografo,1,1,1,1
280660,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
280660,Aparelho de Eletroestimulacao,2,2,2,2
280630,Raio X Dentario,1,1,1,1
280630,Controle Ambiental/Ar-condicionado Central,1,1,1,1
280630,Equipo Odontologico,7,7,7,7
280630,Compressor Odontologico,7,7,7,7
280630,Fotopolimerizador,7,7,7,7
280630,Caneta de Alta Rotacao,7,7,7,7
280630,Caneta de Baixa Rotacao,7,7,7,7
280630,Amalgamador,7,7,7,7
280630,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,4,4,4
280630,Reanimador Pulmonar/AMBU,1,1,1,1
280630,Eletrocardiografo,1,1,1,1
280670,Raio X ate 100 mA,1,0,1,0
280670,Raio X de 100 a 500 mA,1,1,1,1
280670,Raio X Dentario,1,1,1,1
280670,Ultrassom Ecografo,1,1,1,1
280670,Ultrassom Convencional,3,3,2,2
280670,Grupo Gerador,1,1,1,1
280670,Equipo Odontologico,20,20,20,20
280670,Compressor Odontologico,2,1,2,1
280670,Fotopolimerizador,2,2,2,2
280670,Caneta de Alta Rotacao,7,7,7,7
280670,Caneta de Baixa Rotacao,7,7,7,7
280670,Amalgamador,1,1,1,1
280670,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
280670,Bomba de Infusao,1,1,1,1
280670,Berço Aquecido,4,0,4,0
280670,Desfibrilador,1,1,1,1
280670,Incubadora,2,0,2,0
280670,Monitor de ECG,1,1,1,1
280670,Monitor de Pressao Nao-Invasivo,1,1,1,1
280670,Reanimador Pulmonar/AMBU,2,2,2,2
280670,Respirador/Ventilador,1,1,1,1
280670,Eletrocardiografo,3,3,3,3
280670,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
280670,Aparelho de Eletroestimulacao,4,3,4,3
280680,Raio X Dentario,4,4,4,4
280680,Equipo Odontologico,4,4,4,4
280680,Compressor Odontologico,2,2,2,2
280680,Fotopolimerizador,4,4,4,4
280680,Caneta de Alta Rotacao,4,4,4,4
280680,Caneta de Baixa Rotacao,3,3,3,3
280680,Amalgamador,4,4,4,4
280680,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
280690,Raio X Dentario,1,0,1,0
280690,Equipo Odontologico,1,1,1,1
280690,Compressor Odontologico,1,1,1,1
280690,Fotopolimerizador,1,1,1,1
280690,Caneta de Alta Rotacao,1,1,1,1
280690,Caneta de Baixa Rotacao,1,1,1,1
280690,Amalgamador,1,1,1,1
280690,Eletrocardiografo,1,1,1,1
280700,Equipo Odontologico,2,2,2,2
280700,Compressor Odontologico,2,2,2,2
280700,Fotopolimerizador,2,2,2,2
280700,Caneta de Alta Rotacao,2,2,2,2
280700,Caneta de Baixa Rotacao,2,2,2,2
280700,Amalgamador,2,2,2,2
280700,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
280700,Eletrocardiografo,1,1,1,1
280720,Ultrassom Convencional,1,1,1,1
280720,Equipo Odontologico,3,3,3,3
280720,Eletrocardiografo,1,1,1,1
280740,Mamografo com Comando Simples,1,1,1,1
280740,Raio X de 100 a 500 mA,2,2,1,1
280740,Raio X Dentario,2,2,2,2
280740,Ultrassom Ecografo,2,2,2,2
280740,Ultrassom Convencional,3,3,3,3
280740,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
280740,Equipo Odontologico,13,13,13,13
280740,Compressor Odontologico,4,4,4,4
280740,Fotopolimerizador,1,1,1,1
280740,Caneta de Alta Rotacao,10,10,10,10
280740,Caneta de Baixa Rotacao,10,10,10,10
280740,Amalgamador,1,1,1,1
280740,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
280740,Bomba de Infusao,1,1,1,1
280740,Berço Aquecido,1,1,1,1
280740,Desfibrilador,1,1,1,1
280740,Monitor de ECG,1,1,1,1
280740,Monitor de Pressao Nao-Invasivo,2,2,2,2
280740,Reanimador Pulmonar/AMBU,3,2,3,2
280740,Respirador/Ventilador,3,1,3,1
280740,Eletrocardiografo,3,3,1,1
280740,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
280740,Aparelho de Eletroestimulacao,3,3,3,3
280710,Raio X ate 100 mA,1,1,1,1
280710,Ultrassom Ecografo,1,1,1,1
280710,Equipo Odontologico,17,17,9,9
280710,Compressor Odontologico,9,9,6,6
280710,Fotopolimerizador,13,13,5,5
280710,Caneta de Alta Rotacao,20,20,6,6
280710,Caneta de Baixa Rotacao,15,15,5,5
280710,Amalgamador,7,7,5,5
280710,Aparelho de Profilaxia c/ Jato de Bicarbonato,10,10,5,5
280710,Berço Aquecido,1,1,1,1
280710,Desfibrilador,2,2,2,2
280710,Incubadora,1,1,1,1
280710,Monitor de ECG,1,1,1,1
280710,Monitor de Pressao Nao-Invasivo,2,2,2,2
280710,Reanimador Pulmonar/AMBU,6,6,6,6
280710,Eletrocardiografo,1,1,1,1
280750,Raio X Dentario,1,1,1,1
280750,Equipo Odontologico,5,5,5,5
280750,Compressor Odontologico,3,3,3,3
280750,Fotopolimerizador,4,4,4,4
280750,Caneta de Alta Rotacao,5,5,5,5
280750,Caneta de Baixa Rotacao,5,5,5,5
280750,Amalgamador,4,4,4,4
280750,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
280760,Raio X de 100 a 500 mA,1,0,1,0
280760,Raio X Dentario,1,1,1,1
280760,Ultrassom Ecografo,2,2,2,2
280760,Equipo Odontologico,3,3,3,3
280760,Desfibrilador,1,1,1,1
280760,Monitor de ECG,1,1,1,1
280760,Reanimador Pulmonar/AMBU,4,4,4,4
280730,Equipo Odontologico,2,2,2,2
280730,Compressor Odontologico,1,1,1,1
280730,Fotopolimerizador,1,1,1,1
280730,Caneta de Alta Rotacao,1,1,1,1
280730,Caneta de Baixa Rotacao,1,1,1,1
280730,Amalgamador,1,1,1,1
280730,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
280730,Eletrocardiografo,1,1,1,1
290010,Equipo Odontologico,4,4,4,4
290020,Equipo Odontologico,8,8,8,8
290020,Incubadora,1,0,1,0
290020,Monitor de Pressao Nao-Invasivo,6,6,6,6
290020,Reanimador Pulmonar/AMBU,1,1,1,1
290030,Equipo Odontologico,3,3,3,3
290035,Equipo Odontologico,2,2,2,2
290040,Raio X ate 100 mA,1,1,1,1
290040,Ultrassom Convencional,1,1,1,1
290040,Equipo Odontologico,6,6,6,6
290040,Berço Aquecido,1,1,1,1
290040,Monitor de ECG,1,1,1,1
290040,Reanimador Pulmonar/AMBU,2,2,2,2
290040,Eletrocardiografo,1,1,1,1
290060,Raio X Dentario,1,1,1,1
290060,Equipo Odontologico,2,2,2,2
290060,Compressor Odontologico,1,1,1,1
290060,Berço Aquecido,1,1,1,1
290060,Desfibrilador,2,2,2,2
290060,Monitor de ECG,1,1,1,1
290060,Reanimador Pulmonar/AMBU,4,4,4,4
290060,Respirador/Ventilador,1,1,1,1
290070,AUDIOMETRO DE DOIS CANAIS,3,3,3,3
290070,Mamografo com Comando Simples,2,2,1,1
290070,Mamografo com Estereotaxia,1,1,1,1
290070,Raio X ate 100 mA,7,7,2,2
290070,Raio X de 100 a 500 mA,8,8,4,4
290070,Raio X mais de 500mA,5,5,2,2
290070,Raio X Dentario,87,86,25,25
290070,Raio X para Densitometria Ossea,1,1,1,1
290070,Tomógrafo Computadorizado,4,4,2,2
290070,Ressonancia Magnetica,3,3,1,1
290070,Ultrassom Doppler Colorido,9,9,4,4
290070,Ultrassom Convencional,7,7,4,4
290070,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
290070,Controle Ambiental/Ar-condicionado Central,5,5,5,5
290070,Grupo Gerador,5,5,4,4
290070,Usina de Oxigenio,7,7,3,3
290070,Equipo Odontologico,114,114,36,36
290070,Compressor Odontologico,28,28,6,6
290070,Fotopolimerizador,27,27,6,6
290070,Caneta de Alta Rotacao,44,40,15,11
290070,Caneta de Baixa Rotacao,36,32,14,10
290070,Amalgamador,22,21,6,5
290070,Aparelho de Profilaxia c/ Jato de Bicarbonato,14,14,2,2
290070,Bomba de Infusao,123,123,53,53
290070,Berço Aquecido,7,7,3,3
290070,Desfibrilador,21,21,15,15
290070,Equipamento de Fototerapia,11,10,5,4
290070,Incubadora,8,8,8,8
290070,Marcapasso Temporario,5,5,3,3
290070,Monitor de ECG,60,60,31,31
290070,Monitor de Pressao Invasivo,12,12,2,2
290070,Monitor de Pressao Nao-Invasivo,57,57,29,29
290070,Reanimador Pulmonar/AMBU,62,62,30,30
290070,Respirador/Ventilador,37,37,23,23
290070,Eletrocardiografo,17,17,9,9
290070,Eletroencefalografo,5,5,2,2
290070,Endoscopio Digestivo,8,8,1,1
290070,Equipamentos para Optometria,1,1,1,1
290070,Microscopio Cirurgico,2,2,1,1
290070,Aparelho de Diatermia por Ultrassom/Ondas Curtas,23,21,12,12
290070,Aparelho de Eletroestimulacao,34,33,18,18
290070,Equipamento para Hemodialise,38,36,37,35
290070,Forno de Bier,6,5,5,5
290080,Raio X de 100 a 500 mA,1,1,1,1
290080,Raio X Dentario,2,2,2,2
290080,Ultrassom Convencional,1,1,1,1
290080,Controle Ambiental/Ar-condicionado Central,5,5,5,5
290080,Grupo Gerador,1,1,1,1
290080,Equipo Odontologico,13,13,13,13
290080,Compressor Odontologico,3,3,3,3
290080,Fotopolimerizador,1,1,1,1
290080,Caneta de Alta Rotacao,3,3,3,3
290080,Caneta de Baixa Rotacao,2,2,2,2
290080,Amalgamador,1,1,1,1
290080,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
290080,Bomba de Infusao,2,2,2,2
290080,Berço Aquecido,1,1,1,1
290080,Desfibrilador,1,1,1,1
290080,Equipamento de Fototerapia,1,1,1,1
290080,Incubadora,1,1,1,1
290080,Monitor de ECG,4,4,4,4
290080,Monitor de Pressao Nao-Invasivo,2,2,2,2
290080,Reanimador Pulmonar/AMBU,2,2,2,2
290080,Respirador/Ventilador,2,2,2,2
290080,Eletrocardiografo,1,1,1,1
290080,Endoscopio Digestivo,1,1,1,1
290080,Aparelho de Eletroestimulacao,2,2,2,2
290090,Equipo Odontologico,2,2,2,2
290090,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
290090,Aparelho de Eletroestimulacao,1,1,1,1
290100,Raio X ate 100 mA,1,1,1,1
290100,Raio X mais de 500mA,2,2,1,1
290100,Raio X Dentario,13,13,11,11
290100,Ultrassom Doppler Colorido,2,2,1,1
290100,Ultrassom Convencional,2,2,1,1
290100,Grupo Gerador,1,1,1,1
290100,Equipo Odontologico,17,17,13,13
290100,Compressor Odontologico,14,14,12,12
290100,Fotopolimerizador,15,15,12,12
290100,Caneta de Alta Rotacao,15,15,12,12
290100,Caneta de Baixa Rotacao,15,15,12,12
290100,Amalgamador,12,12,10,10
290100,Aparelho de Profilaxia c/ Jato de Bicarbonato,7,7,4,4
290100,Berço Aquecido,2,2,2,2
290100,Desfibrilador,2,1,1,1
290100,Equipamento de Fototerapia,2,2,2,2
290100,Incubadora,1,1,1,1
290100,Reanimador Pulmonar/AMBU,3,2,2,2
290100,Eletrocardiografo,5,5,2,2
290100,Eletroencefalografo,1,1,1,1
290100,Equipamentos para Optometria,2,2,1,1
290100,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
290100,Aparelho de Eletroestimulacao,2,2,2,2
290115,Ultrassom Convencional,1,1,1,1
290115,Equipo Odontologico,4,4,4,4
290115,Bomba de Infusao,1,1,1,1
290115,Desfibrilador,1,1,1,1
290115,Incubadora,1,1,1,1
290115,Reanimador Pulmonar/AMBU,1,1,1,1
290115,Eletrocardiografo,1,1,1,1
290110,Raio X de 100 a 500 mA,1,1,1,1
290110,Raio X Dentario,6,6,6,6
290110,Ultrassom Doppler Colorido,1,1,1,1
290110,Equipo Odontologico,8,8,7,7
290110,Compressor Odontologico,1,1,1,1
290110,Fotopolimerizador,1,1,1,1
290110,Amalgamador,1,1,1,1
290110,Berço Aquecido,1,1,1,1
290110,Desfibrilador,1,1,1,1
290110,Monitor de ECG,1,1,1,1
290110,Reanimador Pulmonar/AMBU,1,1,1,1
290110,Respirador/Ventilador,1,1,1,1
290110,Eletrocardiografo,1,1,1,1
290120,Raio X ate 100 mA,1,1,1,1
290120,Raio X de 100 a 500 mA,1,1,1,1
290120,Ultrassom Convencional,1,1,1,1
290120,Equipo Odontologico,6,6,6,6
290120,Compressor Odontologico,3,3,3,3
290120,Fotopolimerizador,3,3,3,3
290120,Caneta de Alta Rotacao,3,3,3,3
290120,Caneta de Baixa Rotacao,3,3,3,3
290120,Amalgamador,3,3,3,3
290120,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
290120,Berço Aquecido,1,1,1,1
290120,Desfibrilador,3,3,3,3
290120,Equipamento de Fototerapia,1,1,1,1
290120,Monitor de ECG,1,1,1,1
290120,Reanimador Pulmonar/AMBU,1,1,1,1
290120,Respirador/Ventilador,1,1,1,1
290120,Eletrocardiografo,1,1,1,1
290120,Endoscopio Digestivo,1,1,1,1
290120,Forno de Bier,1,1,1,1
290130,Raio X ate 100 mA,1,1,1,1
290130,Ultrassom Convencional,1,1,1,1
290130,Equipo Odontologico,6,6,6,6
290130,Bomba/Balao Intra-Aortico,1,1,1,1
290130,Berço Aquecido,2,2,2,2
290130,Incubadora,2,2,2,2
290130,Monitor de ECG,1,1,1,1
290130,Monitor de Pressao Nao-Invasivo,1,1,1,1
290130,Eletrocardiografo,1,1,1,1
290130,Forno de Bier,1,1,1,1
290135,Raio X Dentario,1,1,1,1
290135,Equipo Odontologico,5,5,5,5
290135,Compressor Odontologico,5,4,5,4
290135,Fotopolimerizador,5,4,5,4
290135,Amalgamador,1,1,1,1
290140,Equipo Odontologico,3,3,3,3
290140,Compressor Odontologico,3,3,3,3
290140,Fotopolimerizador,3,3,3,3
290140,Caneta de Alta Rotacao,3,3,3,3
290140,Caneta de Baixa Rotacao,2,2,2,2
290140,Amalgamador,3,3,3,3
290140,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
290140,Microscopio Cirurgico,2,2,2,2
290140,Equipamentos de Aferese,1,1,1,1
290150,Equipo Odontologico,3,3,3,3
290160,Raio X de 100 a 500 mA,1,1,1,1
290160,Raio X Dentario,2,2,1,1
290160,Ultrassom Doppler Colorido,1,1,1,1
290160,Ultrassom Ecografo,1,1,1,1
290160,Equipo Odontologico,5,5,5,5
290160,Berço Aquecido,2,2,2,2
290160,Desfibrilador,2,2,2,2
290160,Equipamento de Fototerapia,2,2,2,2
290160,Incubadora,2,2,2,2
290160,Monitor de ECG,4,4,4,4
290160,Monitor de Pressao Nao-Invasivo,17,17,17,17
290160,Reanimador Pulmonar/AMBU,3,3,3,3
290160,Respirador/Ventilador,2,2,2,2
290160,Eletrocardiografo,1,1,1,1
290160,Endoscopio Digestivo,1,1,1,1
290160,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
290170,Raio X Dentario,1,1,1,1
290170,Equipo Odontologico,5,5,5,5
290180,Raio X ate 100 mA,1,1,1,1
290180,Equipo Odontologico,1,1,1,1
290180,Berço Aquecido,1,1,1,1
290180,Reanimador Pulmonar/AMBU,1,1,1,1
290180,Respirador/Ventilador,2,2,2,2
290190,Ultrassom Convencional,2,2,1,1
290190,Equipo Odontologico,2,2,2,2
290190,Eletrocardiografo,2,2,1,1
290195,Equipo Odontologico,2,2,2,2
290195,Compressor Odontologico,1,1,1,1
290195,Caneta de Alta Rotacao,1,1,1,1
290195,Caneta de Baixa Rotacao,1,1,1,1
290195,Amalgamador,1,1,1,1
290195,Desfibrilador,1,1,1,1
290195,Reanimador Pulmonar/AMBU,3,3,3,3
290195,Equipamentos para Optometria,1,1,1,1
290205,Raio X de 100 a 500 mA,1,1,1,1
290205,Ultrassom Convencional,1,1,1,1
290205,Equipo Odontologico,4,4,4,4
290205,Compressor Odontologico,4,4,4,4
290205,Fotopolimerizador,4,4,4,4
290205,Caneta de Alta Rotacao,4,4,4,4
290205,Caneta de Baixa Rotacao,4,4,4,4
290205,Amalgamador,4,4,4,4
290205,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,4,4,4
290205,Desfibrilador,2,1,2,1
290205,Incubadora,1,0,1,0
290205,Monitor de ECG,1,1,1,1
290205,Monitor de Pressao Nao-Invasivo,1,0,1,0
290205,Reanimador Pulmonar/AMBU,6,4,6,4
290205,Respirador/Ventilador,1,0,1,0
290205,Eletrocardiografo,1,1,1,1
290205,Microscopio Cirurgico,1,1,1,1
290200,Raio X ate 100 mA,2,2,1,1
290200,Raio X de 100 a 500 mA,1,1,1,1
290200,Ultrassom Ecografo,1,1,1,1
290200,Controle Ambiental/Ar-condicionado Central,8,8,7,7
290200,Equipo Odontologico,8,8,6,6
290200,Compressor Odontologico,8,8,6,6
290200,Fotopolimerizador,8,8,6,6
290200,Caneta de Alta Rotacao,8,8,6,6
290200,Caneta de Baixa Rotacao,8,8,6,6
290200,Amalgamador,8,8,6,6
290200,Desfibrilador,1,1,1,1
290200,Incubadora,1,1,1,1
290200,Eletrocardiografo,2,2,2,2
290200,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
290200,Aparelho de Eletroestimulacao,2,2,2,2
290210,Gama Camara,1,1,1,1
290210,Raio X de 100 a 500 mA,1,1,1,1
290210,Raio X Dentario,4,4,2,2
290210,Ultrassom Convencional,3,3,1,1
290210,Equipo Odontologico,8,8,7,7
290210,Compressor Odontologico,8,8,7,7
290210,Fotopolimerizador,8,8,7,7
290210,Caneta de Alta Rotacao,17,8,16,7
290210,Caneta de Baixa Rotacao,8,8,7,7
290210,Amalgamador,8,8,7,7
290210,Aparelho de Profilaxia c/ Jato de Bicarbonato,8,8,8,8
290210,Berço Aquecido,3,3,1,1
290210,Desfibrilador,2,2,2,2
290210,Monitor de Pressao Invasivo,1,1,1,1
290210,Monitor de Pressao Nao-Invasivo,37,36,30,29
290210,Reanimador Pulmonar/AMBU,6,6,5,5
290210,Eletrocardiografo,4,4,2,2
290225,Equipo Odontologico,3,3,3,3
290225,Compressor Odontologico,3,3,3,3
290225,Fotopolimerizador,3,3,3,3
290225,Caneta de Alta Rotacao,3,3,3,3
290225,Caneta de Baixa Rotacao,3,3,3,3
290225,Amalgamador,3,3,3,3
290225,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
290225,Desfibrilador,1,1,1,1
290225,Reanimador Pulmonar/AMBU,4,4,4,4
290220,Raio X Dentario,2,2,2,2
290220,Ultrassom Convencional,1,1,1,1
290220,Equipo Odontologico,4,4,4,4
290220,Compressor Odontologico,3,3,3,3
290220,Fotopolimerizador,2,2,2,2
290220,Caneta de Alta Rotacao,1,1,1,1
290220,Caneta de Baixa Rotacao,1,1,1,1
290220,Amalgamador,2,2,2,2
290220,Eletrocardiografo,2,2,2,2
290230,Equipo Odontologico,4,4,4,4
290240,Raio X ate 100 mA,1,1,1,1
290240,Ultrassom Convencional,1,1,1,1
290240,Equipo Odontologico,5,5,5,5
290240,Incubadora,1,1,1,1
290240,Monitor de Pressao Invasivo,10,5,10,5
290240,Reanimador Pulmonar/AMBU,2,2,2,2
290240,Respirador/Ventilador,1,1,1,1
290240,Eletrocardiografo,1,1,1,1
290250,Mamografo com Comando Simples,1,1,1,1
290250,Raio X ate 100 mA,1,1,1,1
290250,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
290250,Controle Ambiental/Ar-condicionado Central,9,9,9,9
290250,Equipo Odontologico,5,5,5,5
290250,Compressor Odontologico,5,5,5,5
290250,Fotopolimerizador,5,5,5,5
290250,Caneta de Alta Rotacao,5,5,5,5
290250,Caneta de Baixa Rotacao,5,5,5,5
290250,Amalgamador,2,2,2,2
290250,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
290250,Berço Aquecido,1,1,1,1
290250,Desfibrilador,2,2,2,2
290250,Monitor de Pressao Nao-Invasivo,13,13,13,13
290250,Reanimador Pulmonar/AMBU,4,4,4,4
290250,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
290250,Aparelho de Eletroestimulacao,3,3,3,3
290260,Ultrassom Convencional,2,2,1,1
290260,Equipo Odontologico,15,14,6,6
290260,Compressor Odontologico,8,8,1,1
290260,Fotopolimerizador,10,9,1,1
290260,Caneta de Alta Rotacao,10,9,1,1
290260,Caneta de Baixa Rotacao,10,9,1,1
290260,Amalgamador,8,8,1,1
290260,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,1,1
290260,Eletrocardiografo,2,2,1,1
290260,Aparelho de Eletroestimulacao,1,1,1,1
290265,Equipo Odontologico,6,6,6,6
290265,Compressor Odontologico,6,6,6,6
290265,Fotopolimerizador,4,4,4,4
290265,Caneta de Alta Rotacao,6,6,6,6
290265,Caneta de Baixa Rotacao,6,6,6,6
290270,Mamografo com Comando Simples,2,1,1,0
290270,Mamografo com Estereotaxia,1,1,1,1
290270,Raio X de 100 a 500 mA,2,2,2,2
290270,Ultrassom Doppler Colorido,2,2,1,1
290270,Ultrassom Convencional,4,4,4,4
290270,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
290270,Controle Ambiental/Ar-condicionado Central,1,1,1,1
290270,Grupo Gerador,2,2,2,2
290270,Usina de Oxigenio,1,1,1,1
290270,Equipo Odontologico,6,6,5,5
290270,Compressor Odontologico,3,3,2,2
290270,Fotopolimerizador,2,2,2,2
290270,Caneta de Alta Rotacao,4,4,1,1
290270,Caneta de Baixa Rotacao,5,5,2,2
290270,Amalgamador,3,3,3,3
290270,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
290270,Bomba de Infusao,12,12,12,12
290270,Berço Aquecido,4,4,4,4
290270,Desfibrilador,5,5,5,5
290270,Equipamento de Fototerapia,2,2,2,2
290270,Incubadora,5,5,5,5
290270,Marcapasso Temporario,1,1,1,1
290270,Monitor de ECG,9,9,9,9
290270,Monitor de Pressao Nao-Invasivo,7,7,7,7
290270,Reanimador Pulmonar/AMBU,19,19,19,19
290270,Respirador/Ventilador,11,11,11,11
290270,Eletrocardiografo,6,4,6,4
290270,Endoscopio Digestivo,1,1,1,1
290270,Laparoscopio/Vídeo,1,1,1,1
290270,Microscopio Cirurgico,1,1,1,1
290270,CADEIRA OFTALMOLOGICA,2,2,2,2
290270,COLUNA OFTALMOLOGICA,2,2,2,2
290270,CERATOMETRO,1,1,1,1
290270,BIOMICROSCOPIO (LAMPADA DE FENDA),1,1,1,1
290270,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
290270,Aparelho de Eletroestimulacao,1,1,1,1
290280,Mamografo com Comando Simples,1,1,1,1
290280,Raio X de 100 a 500 mA,1,1,1,1
290280,Raio X Dentario,1,1,1,1
290280,Ultrassom Doppler Colorido,2,2,1,1
290280,Ultrassom Convencional,1,1,1,1
290280,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
290280,Equipo Odontologico,11,11,8,8
290280,Compressor Odontologico,7,7,7,7
290280,Fotopolimerizador,7,7,7,7
290280,Caneta de Alta Rotacao,7,7,7,7
290280,Caneta de Baixa Rotacao,7,7,7,7
290280,Amalgamador,7,7,7,7
290280,Aparelho de Profilaxia c/ Jato de Bicarbonato,7,7,7,7
290280,Bomba de Infusao,3,3,3,3
290280,Berço Aquecido,2,2,2,2
290280,Desfibrilador,4,4,3,3
290280,Equipamento de Fototerapia,3,3,3,3
290280,Incubadora,2,2,2,2
290280,Monitor de ECG,2,2,2,2
290280,Monitor de Pressao Nao-Invasivo,11,11,11,11
290280,Reanimador Pulmonar/AMBU,9,9,9,9
290280,Respirador/Ventilador,2,2,2,2
290280,Eletrocardiografo,4,4,3,3
290280,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,3,3,3
290280,Aparelho de Eletroestimulacao,6,6,6,6
290290,Raio X ate 100 mA,1,1,1,1
290290,Raio X de 100 a 500 mA,1,1,1,1
290290,Ultrassom Ecografo,1,1,1,1
290290,Equipo Odontologico,13,13,12,12
290290,Compressor Odontologico,10,10,10,10
290290,Fotopolimerizador,10,10,10,10
290290,Caneta de Alta Rotacao,9,9,9,9
290290,Caneta de Baixa Rotacao,9,9,9,9
290290,Amalgamador,10,10,10,10
290290,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
290290,Berço Aquecido,2,2,2,2
290290,Equipamento de Fototerapia,1,1,1,1
290290,Incubadora,3,3,3,3
290290,Reanimador Pulmonar/AMBU,4,4,4,4
290290,Eletrocardiografo,1,1,1,1
290290,Eletroencefalografo,2,2,2,2
290290,Endoscopio das Vias Respiratorias,1,1,1,1
290290,Endoscopio Digestivo,1,1,1,1
290290,Microscopio Cirurgico,1,1,1,1
290290,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
290300,Raio X ate 100 mA,1,1,1,1
290300,Grupo Gerador,1,1,1,1
290300,Equipo Odontologico,6,6,5,5
290300,Compressor Odontologico,4,4,4,4
290300,Desfibrilador,1,1,1,1
290300,Reanimador Pulmonar/AMBU,5,5,5,5
290300,Eletrocardiografo,1,0,1,0
290310,Ultrassom Convencional,1,1,1,1
290310,Equipo Odontologico,2,2,2,2
290320,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,1,1,1,1
290320,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,2,2,2,2
290320,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",1,1,1,1
290320,AUDIOMETRO DE UM CANAL,1,1,1,1
290320,AUDIOMETRO DE DOIS CANAIS,3,3,3,3
290320,IMITANCIOMETRO,1,1,1,1
290320,CABINE ACUSTICA,1,1,1,1
290320,SISTEMA DE CAMPO LIVRE,1,1,1,1
290320,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),1,1,1,1
290320,GANHO DE INSERCAO,1,1,1,1
290320,HI-PRO,1,1,1,1
290320,Mamografo com Comando Simples,3,3,1,1
290320,Raio X ate 100 mA,7,7,2,2
290320,Raio X de 100 a 500 mA,13,13,11,11
290320,Raio X mais de 500mA,2,2,2,2
290320,Raio X Dentario,26,25,7,6
290320,Tomógrafo Computadorizado,4,4,4,4
290320,Ressonancia Magnetica,2,2,2,2
290320,Ultrassom Doppler Colorido,18,18,14,14
290320,Ultrassom Ecografo,8,8,4,4
290320,Ultrassom Convencional,20,19,14,13
290320,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
290320,MAMOGRAFO COMPUTADORIZADO,2,2,1,1
290320,Controle Ambiental/Ar-condicionado Central,44,44,21,21
290320,Grupo Gerador,2,2,1,1
290320,Equipo Odontologico,85,82,43,40
